"","ID","effect_size","P_value"
"1091","Prot1090",-0.305277241187735,0.350944481886485
"1092","Prot1091",-0.313089340074175,0.320715959884593
"1093","Prot1092",-0.440221476885068,0.141506468149097
"1094","Prot1093",0.118493614290717,0.737192502595768
"1095","Prot1094",0.209487344497592,0.501123545057351
"1096","Prot1095",-0.198072577667521,0.519532915913054
"1097","Prot1096",-0.508513441921529,0.128923795988651
"1098","Prot1097",0.0228700202960539,0.944323801157933
"1099","Prot1098",-0.2671900201555,0.459050492492963
"1100","Prot1099",-0.191927981551622,0.549061993798087
"1101","Prot1100",-0.231823137212771,0.461557565723824
"1102","Prot1101",-0.488914600560872,0.147547009408843
"1103","Prot1102",-0.0620304609642659,0.849493983539744
"1104","Prot1103",-0.447066184482157,0.18710071027824
"1105","Prot1104",0.033024537276436,0.915972840776533
"1106","Prot1105",-0.2802437931627,0.340147043303978
"1107","Prot1106",-0.462504445788376,0.14972621593246
"1108","Prot1107",-0.223153432338975,0.48316927888998
"1109","Prot1108",-0.479652744912098,0.130056672037825
"1110","Prot1109",0.0166747298653931,0.956761781902859
"1111","Prot1110",-0.312606556402311,0.351896471007258
"1112","Prot1111",-0.565106649899793,0.0722859731387019
"1113","Prot1112",0.26058248406283,0.458128697983629
"1114","Prot1113",-0.334570511717658,0.258635652983554
"1115","Prot1114",-0.555249867767447,0.0749279855669933
"1116","Prot1115",-0.177591018318211,0.592679842775476
"1117","Prot1116",0.021949787848861,0.942858691828712
"1118","Prot1117",-0.696905105228975,0.0306492165662425
"1119","Prot1118",-0.0476150605086865,0.875099599587787
"1120","Prot1119",0.045167928683405,0.885492311082911
"1121","Prot1120",-0.41118612917478,0.257360761935614
"1122","Prot1121",0.0612208042389675,0.882748014321576
"1123","Prot1122",0.279804571319822,0.350852024410601
"1124","Prot1123",-0.499590025850733,0.136315230128383
"1125","Prot1124",-0.582480139684556,0.0951809763733867
"1126","Prot1125",-0.56433520338436,0.106984747688946
"1127","Prot1126",-0.280594324652963,0.373388387397067
"1128","Prot1127",-0.292566223468484,0.399043424709078
"1129","Prot1128",-0.291151362109183,0.434857870925366
"1130","Prot1129",-0.0468895397102322,0.889563235545404
"1131","Prot1130",-0.237891482231714,0.42600675404724
"1132","Prot1131",-0.541590845379627,0.107744608705969
"1133","Prot1132",-0.0668840430875619,0.820740337554358
"1134","Prot1133",-0.114236223872162,0.743610526350558
"1135","Prot1134",-0.567944695480065,0.0625174772203667
"1136","Prot1135",-1.42189202668473,7.26429029960685e-05
"1137","Prot1136",-0.151155242477884,0.674637570012392
"1138","Prot1137",-0.757303120778115,0.0172496595432268
"1139","Prot1138",-0.0300056742454373,0.9240522451562
"1140","Prot1139",-0.213389326346643,0.576740702369826
"1141","Prot1140",-0.181229412749232,0.555511020358931
"1142","Prot1141",-0.726992575324825,0.0440110890498991
"1143","Prot1142",-0.171129107031593,0.616859928920591
"1144","Prot1143",0.0215991601862981,0.94612049950681
"1145","Prot1144",-0.0527347422944651,0.894296516416612
"1146","Prot1145",-0.670918429731476,0.0431717138246771
"1147","Prot1146",0.0455070669219566,0.877384319811082
"1148","Prot1147",0.149526913861411,0.629533015143238
"1149","Prot1148",-0.130835776914129,0.698309200759268
"1150","Prot1149",-0.472212409192036,0.172660688018207
"1151","Prot1150",-0.0640861368131453,0.8343283715739
"1152","Prot1151",-0.337764573642616,0.412025916030002
"1153","Prot1152",0.0506663968909002,0.872348639818719
"1154","Prot1153",0.267573499762765,0.399376191932701
"1155","Prot1154",-0.493877142337197,0.113974545074293
"1156","Prot1155",0.0891690096919895,0.788223632300338
"1157","Prot1156",-0.363463535570222,0.293741364987317
"1158","Prot1157",-0.218021518341025,0.533879667224334
"1159","Prot1158",-0.236711113522226,0.559216714453394
"1160","Prot1159",-0.160163882003701,0.626385696838774
"1161","Prot1160",-0.31774205107326,0.38478545910474
"1162","Prot1161",-0.482420829799171,0.114816570163075
"1163","Prot1162",0.0674230067557318,0.822081632622139
"1164","Prot1163",-0.412990193660924,0.197622847494342
"1165","Prot1164",-0.121548194602013,0.722283880957348
"1166","Prot1165",-0.187669913575746,0.544959797984027
"1167","Prot1166",-0.312604396956029,0.290972602526974
"1168","Prot1167",-0.390225806526352,0.253378179996071
"1169","Prot1168",0.307952747667663,0.3233823518671
"1170","Prot1169",0.106776025029124,0.748451048154624
"1171","Prot1170",-0.0808516430099715,0.790358522825994
"1172","Prot1171",-0.98935946746073,0.00480833728124432
"1173","Prot1172",-0.0155488544061342,0.964547233994607
"1174","Prot1173",-0.567965981120444,0.0605195208338007
"1175","Prot1174",-0.694528064916444,0.0422210611219783
"1176","Prot1175",-0.285734663151555,0.356005703749948
"1177","Prot1176",-0.0625567430527489,0.842640043042118
"1178","Prot1177",-0.441628320898268,0.138787413715113
"1179","Prot1178",-0.465235379365147,0.170550015042333
"1180","Prot1179",0.179733493357194,0.553425911323364
"1181","Prot1180",-0.15721901600255,0.654365437554831
"1182","Prot1181",0.263591508734947,0.413494075389277
"1183","Prot1182",-0.111069425384802,0.745625576375526
"1184","Prot1183",-0.734056742271701,0.0139021304026813
"1185","Prot1184",-0.619951692307747,0.115503281214141
"1186","Prot1185",-0.26134469308251,0.378650400837051
"1187","Prot1186",-0.169423952471089,0.596222792471814
"1188","Prot1187",0.168605103329444,0.628032807384489
"1189","Prot1188",0.376917819880479,0.257010194322367
"1190","Prot1189",-0.211389321924131,0.503999978796157
"1191","Prot1190",-0.727863791441393,0.0346799562069705
"1192","Prot1191",-0.283341779178802,0.385115708904065
"1193","Prot1192",-0.370759602637904,0.297414322848062
"1194","Prot1193",0.177104893973514,0.644089005401814
"1195","Prot1194",-0.123455544034702,0.694256694743029
"1196","Prot1195",0.0135725404960745,0.968766684971354
"1197","Prot1196",-0.385450824823899,0.250539612024923
"1198","Prot1197",-0.507255333386556,0.105682611250586
"1199","Prot1198",-0.713458203686073,0.0361674055234153
"1200","Prot1199",-0.546908902043064,0.0803892941595639
"1201","Prot1200",-0.271496528466404,0.409030865571284
"1202","Prot1201",-0.111348128460087,0.715691992220822
"1203","Prot1202",-0.545330179444537,0.10761127260947
"1204","Prot1203",-0.454049517054578,0.186566912933173
"1205","Prot1204",-0.126889314607173,0.666748403951334
"1206","Prot1205",-0.0447023273589586,0.902100215507059
"1207","Prot1206",-0.854689683825796,0.00969950268462953
"1208","Prot1207",-0.20922485789173,0.504862010657173
"1209","Prot1208",-0.44613307600088,0.165491908364524
"1210","Prot1209",-0.0584197297002618,0.854706294945409
"1211","Prot1210",0.154264082395141,0.628831045112935
"1212","Prot1211",-0.365400882094075,0.293796435152866
"1213","Prot1212",-0.150470695423863,0.64010590923174
"1214","Prot1213",0.0255721649812735,0.939564955232878
"1215","Prot1214",-0.136100951509139,0.651624869901755
"1216","Prot1215",-0.3346300895906,0.304608436736767
"1217","Prot1216",-0.694792246264242,0.0297837782305991
"1218","Prot1217",-0.506215958156346,0.101573540379034
"1219","Prot1218",-0.37616330929221,0.235567923918423
"1220","Prot1219",-0.441161623718461,0.155290462627792
"1221","Prot1220",-0.483928139076063,0.130282016487238
"1222","Prot1221",-0.00132421845422925,0.996517799430933
"1223","Prot1222",-0.293040666747494,0.38860041754254
"1224","Prot1223",-0.104308362789549,0.728708445112071
"1225","Prot1224",-0.61364019675128,0.0636496379775367
"1226","Prot1225",0.325130694532543,0.354023137493475
"1227","Prot1226",-0.114924736566124,0.717257764670855
"1228","Prot1227",-0.0130486747501344,0.965597652503461
"1229","Prot1228",-0.696726576594074,0.0381985422968878
"1230","Prot1229",-0.0651479360602742,0.840748734962552
"1231","Prot1230",-0.14273484257826,0.658350178987354
"1232","Prot1231",-0.324428098283718,0.293305836476526
"1233","Prot1232",-0.596846555966778,0.0660923357652495
"1234","Prot1233",0.102311470033879,0.753836568168588
"1235","Prot1234",0.0963813139589256,0.766571494090496
"1236","Prot1235",0.0220684667501274,0.944836148535953
"1237","Prot1236",-0.129217500683083,0.676169281624903
"1238","Prot1237",-0.624050172307477,0.0388662684666601
"1239","Prot1238",-0.234528239593079,0.467081421100201
"1240","Prot1239",-0.726655787588353,0.0329120832033454
"1241","Prot1240",-0.113552417255082,0.714829293875641
"1242","Prot1241",-0.196903851375875,0.511780107880728
"1243","Prot1242",-0.0670426571682725,0.842491379732331
"1244","Prot1243",-0.888934753482225,0.0047050615261857
"1245","Prot1244",-0.506995332537823,0.116833769051445
"1246","Prot1245",0.0316594029742667,0.921265655717201
"1247","Prot1246",-0.149395378388839,0.62575030726959
"1248","Prot1247",-0.283215336652979,0.360588876524331
"1249","Prot1248",-0.704421928397974,0.0255344880392376
"1250","Prot1249",-0.393335167720267,0.24972637550998
"1251","Prot1250",-0.127242862561225,0.679567434498876
"1252","Prot1251",0.306889948658654,0.361259325358671
"1253","Prot1252",-0.104651892908453,0.745427412104271
"1254","Prot1253",-0.225344174483165,0.500403555159443
"1255","Prot1254",-1.16536633576838,0.000380771659454124
"1256","Prot1255",-0.0418677618489625,0.894782009138157
"1257","Prot1256",-0.49209279966351,0.160276089848602
"1258","Prot1257",-0.376916777025873,0.205376967314624
"1259","Prot1258",0.351265741309948,0.296485595095078
"1260","Prot1259",0.229523906252499,0.502879460369211
"1261","Prot1260",-0.230825537074708,0.500082985826349
"1262","Prot1261",-0.144569174986618,0.676890313915726
"1263","Prot1262",-0.794938629834775,0.0291598030152635
"1264","Prot1263",-0.185380303198443,0.568848041992601
"1265","Prot1264",-0.545329892586167,0.0802309810874479
"1266","Prot1265",-0.426359035887181,0.207253603009922
"1267","Prot1266",-0.376170583250527,0.225474325043523
"1268","Prot1267",-0.249250418665458,0.472777554225634
"1269","Prot1268",-0.550867936046465,0.0766458782956837
"1270","Prot1269",-0.27554422438288,0.3847414106844
"1271","Prot1270",-0.396761108990706,0.247696631767667
"1272","Prot1271",0.215024830596722,0.536413540796512
"1273","Prot1272",-0.236901879438225,0.454422315160591
"1274","Prot1273",-0.203570921103786,0.523736331689136
"1275","Prot1274",0.10879550888852,0.779378018482769
"1276","Prot1275",-0.228291002715309,0.435649265522359
"1277","Prot1276",-0.280152690909976,0.432550039060196
"1278","Prot1277",-0.33572820526857,0.268229275790722
"1279","Prot1278",0.136380810660722,0.660842316374257
"1280","Prot1279",-1.17101878674156,0.000949767673476039
"1281","Prot1280",-0.0379096362272797,0.911918785044291
"1282","Prot1281",-0.483789842460912,0.136988054455041
"1283","Prot1282",0.299723088827577,0.332923445074141
"1284","Prot1283",-0.00772237175754853,0.980237565890612
"1285","Prot1284",-0.464212577352061,0.144742934968678
"1286","Prot1285",-0.299350686073907,0.347893139876948
"1287","Prot1286",-0.370615749557128,0.245766889442955
"1288","Prot1287",-0.47338109395546,0.142369764496125
"1289","Prot1288",-0.0461782833240427,0.888683535037923
"1290","Prot1289",-0.133489539766483,0.676853102711864
"1291","Prot1290",-0.0669643674226101,0.829767352431643
"1292","Prot1291",0.277856640259493,0.45593876968184
"1293","Prot1292",-0.338598126569913,0.287510549222485
"1294","Prot1293",-0.493632269621806,0.128352987148599
"1295","Prot1294",-0.390075112811019,0.235670157875554
"1296","Prot1295",0.0137972499972214,0.965087900971361
"1297","Prot1296",-0.38025218014181,0.20205711574987
"1298","Prot1297",-0.149362251034677,0.63419496236005
"1299","Prot1298",-0.296281241787515,0.336155588444652
"1300","Prot1299",-0.46686085091947,0.120549348482426
"1301","Prot1300",-0.777835832420458,0.0200768798622237
"1302","Prot1301",-0.419708199027848,0.198895702099269
"1303","Prot1302",-0.380777071342429,0.22614048111754
"1304","Prot1303",-0.259958888468145,0.386546472025744
"1305","Prot1304",0.1591454902537,0.628626262658078
"1306","Prot1305",-0.465693234575514,0.11524643558813
"1307","Prot1306",-0.653088816207582,0.0378071657657531
"1308","Prot1307",-0.060994966347117,0.853542817804372
"1309","Prot1308",-0.0547399719299513,0.86275314262728
"1310","Prot1309",-0.453106421453967,0.155597868834534
"1311","Prot1310",-0.668648554074959,0.0614121820932349
"1312","Prot1311",0.274376407950999,0.373039326544119
"1313","Prot1312",-0.0986237098209664,0.779689504199954
"1314","Prot1313",-0.353544256043133,0.272411215080915
"1315","Prot1314",0.0984585788639016,0.741832377214799
"1316","Prot1315",-0.17626832269967,0.623899501980573
"1317","Prot1316",-0.628928578703547,0.0385753102721201
"1318","Prot1317",0.176538552201997,0.614966444544913
"1319","Prot1318",0.0677590032871827,0.840686286871129
"1320","Prot1319",-0.218421562906201,0.479056351875731
"1321","Prot1320",0.0558816072505373,0.859666801906814
"1322","Prot1321",-0.026600532654026,0.941157684548101
"1323","Prot1322",-0.280173112232841,0.382755020104802
"1324","Prot1323",-0.50055808935328,0.10452224576216
"1325","Prot1324",-0.229929493492172,0.440989472411397
"1326","Prot1325",0.181620084246187,0.571601643236214
"1327","Prot1326",0.127892977407882,0.687110900782281
"1328","Prot1327",-0.416164636971221,0.21708627684512
"1329","Prot1328",-0.148146072841815,0.61695429890944
"1330","Prot1329",-0.286075508566238,0.386364086591366
"1331","Prot1330",-0.270230242601016,0.365769512566957
"1332","Prot1331",-0.257331817956022,0.495833320243778
"1333","Prot1332",-0.36816115847725,0.224927348814725
"1334","Prot1333",-0.137001656365502,0.677566931856921
"1335","Prot1334",-0.0304873735975555,0.928288112665543
"1336","Prot1335",-0.265960540619741,0.391786456542151
"1337","Prot1336",-0.578792952895785,0.155654894754545
"1338","Prot1337",-0.765020736225999,0.029644914177925
"1339","Prot1338",0.0843497723067124,0.790405650355649
"1340","Prot1339",-0.123961103995093,0.702437115740609
"1341","Prot1340",-0.173040273955376,0.606837254755051
"1342","Prot1341",-0.28413192615869,0.414685165011056
"1343","Prot1342",-0.421816522989623,0.171807167411182
"1344","Prot1343",-0.423407932054399,0.205693546787266
"1345","Prot1344",-0.113404505478275,0.720605181509898
"1346","Prot1345",-0.313472190501351,0.311306655513561
"1347","Prot1346",-0.00694087966823886,0.981255835362215
"1348","Prot1347",-0.734233044286263,0.0359850044744835
"1349","Prot1348",-0.393108602734603,0.208761709767117
"1350","Prot1349",0.123607857355857,0.689131755816842
"1351","Prot1350",-1.28837818840115,0.000929045471431386
"1352","Prot1351",0.0546993208612108,0.879812450497512
"1353","Prot1352",-0.478877439191564,0.110338457763021
"1354","Prot1353",-0.275541878587433,0.372396042386235
"1355","Prot1354",-0.929708016438486,0.00224654913082002
"1356","Prot1355",-0.0611165187810947,0.854298415839543
"1357","Prot1356",-0.589701723613345,0.0479454900685234
"1358","Prot1357",-0.381687105518914,0.382308493883837
"1359","Prot1358",-0.254025771334632,0.44360310317774
"1360","Prot1359",-0.35794328663934,0.230532664914721
"1361","Prot1360",0.132325196832269,0.685984349459144
"1362","Prot1361",-0.176813871635424,0.565135487345074
"1363","Prot1362",-0.122724897479969,0.6812801424384
"1364","Prot1363",-0.202846190021614,0.528148996530893
"1365","Prot1364",-0.00951445057295075,0.976745090329058
"1366","Prot1365",-0.0463379347769184,0.895293629233986
"1367","Prot1366",0.130472881166703,0.717421184491178
"1368","Prot1367",-0.684802106583277,0.0510766919901731
"1369","Prot1368",0.210435745528212,0.555360341789562
"1370","Prot1369",-0.405420256500129,0.230989437849949
"1371","Prot1370",-0.2317287248461,0.453667315614725
"1372","Prot1371",-0.0449586872700927,0.884370153542583
"1373","Prot1372",0.199216513138513,0.589651013167807
"1374","Prot1373",0.0809979596778305,0.787575780125705
"1375","Prot1374",-0.116337861501059,0.741285210134206
"1376","Prot1375",-0.443364969515756,0.16289153906852
"1377","Prot1376",-0.558476545431382,0.0616604370958182
"1378","Prot1377",0.0488695145158928,0.880366044605565
"1379","Prot1378",-0.256773605385007,0.393532105802027
"1380","Prot1379",0.353020735883959,0.29392813009159
"1381","Prot1380",-0.0922946074114357,0.775462933783591
"1382","Prot1381",0.00542297562328997,0.987416500166709
"1383","Prot1382",-0.0816641119511239,0.798026595812577
"1384","Prot1383",-0.0885315314158106,0.776375091738044
"1385","Prot1384",0.113332445861833,0.735703796061865
"1386","Prot1385",0.443864519141659,0.174445554796361
"1387","Prot1386",-0.526919863202529,0.10560897952773
"1388","Prot1387",0.0550678542190539,0.877724125727799
"1389","Prot1388",0.218898005561726,0.490291546909985
"1390","Prot1389",-0.475993026023129,0.138574196325356
"1391","Prot1390",-0.0786602147837279,0.814515300947012
"1392","Prot1391",0.0157698590313018,0.960581460042767
"1393","Prot1392",-0.247340378377981,0.425686409018014
"1394","Prot1393",-0.471215164963837,0.1578295879558
"1395","Prot1394",-0.0783776180467299,0.807043512157949
"1396","Prot1395",-0.817407172611382,0.00679622415605295
"1397","Prot1396",-0.0684010585456925,0.839821184220605
"1398","Prot1397",0.378972381290978,0.27000520747773
"1399","Prot1398",-0.271669552715171,0.38866109423394
"1400","Prot1399",-0.645644405084603,0.0347785455689707
"1401","Prot1400",0.109756369540378,0.723879715353266
"1402","Prot1401",-0.239726091677557,0.46178041681379
"1403","Prot1402",-0.203535456955215,0.502589132717172
"1404","Prot1403",-0.512127032098892,0.125772751687753
"1405","Prot1404",-0.486491284843979,0.118066032128336
"1406","Prot1405",-0.244364031572982,0.460980625757491
"1407","Prot1406",-0.063875721770529,0.848543043309244
"1408","Prot1407",0.268359688706436,0.406405316155971
"1409","Prot1408",-0.644085949726104,0.0302868960542975
"1410","Prot1409",0.111766436270742,0.734008299475678
"1411","Prot1410",-0.0782986536119843,0.818020439466935
"1412","Prot1411",-0.125711402036067,0.690501431872689
"1413","Prot1412",-0.767295682236806,0.0268156526452223
"1414","Prot1413",0.186315089985577,0.644473909399589
"1415","Prot1414",-0.109814973212078,0.713184709352691
"1416","Prot1415",-0.326507559262151,0.339146581932036
"1417","Prot1416",0.325731706096054,0.327340279400256
"1418","Prot1417",-0.303840568427159,0.378734848253899
"1419","Prot1418",-0.242558736053169,0.465712473184919
"1420","Prot1419",-0.0380794397971052,0.91291231494999
"1421","Prot1420",-0.42016289292776,0.185633780757746
"1422","Prot1421",-0.504815909486354,0.0981154259494656
"1423","Prot1422",0.610981958663597,0.0507103165756357
"1424","Prot1423",-0.772235415563113,0.0148433059951706
"1425","Prot1424",-0.161838289885935,0.619020330672126
"1426","Prot1425",-0.359575699551762,0.247272889926955
"1427","Prot1426",0.0470992685153675,0.875523236102674
"1428","Prot1427",-0.507488456068824,0.09888779178334
"1429","Prot1428",-0.165385842195672,0.603381523924058
"1430","Prot1429",-0.619480656678476,0.0558383211676707
"1431","Prot1430",-0.171533974035654,0.59062855249905
"1432","Prot1431",-0.181326657084373,0.60278920367216
"1433","Prot1432",-0.307890588498349,0.335533020671147
"1434","Prot1433",0.0292265828694731,0.931263494279808
"1435","Prot1434",-0.135409008788141,0.665055190341743
"1436","Prot1435",-0.232386585430604,0.479952304667444
"1437","Prot1436",-0.264445871229746,0.403437144261063
"1438","Prot1437",0.487604071964025,0.121865991924146
"1439","Prot1438",-0.204826816582518,0.495869627647174
"1440","Prot1439",-0.995451996167056,0.00200246924178364
"1441","Prot1440",-0.497718272948916,0.134628299672487
"1442","Prot1441",-0.569294592402215,0.0851591862781016
"1443","Prot1442",0.0312102305707285,0.921219093114181
"1444","Prot1443",-0.230829009427158,0.475259001139551
"1445","Prot1444",-0.140539241427238,0.640356411132737
"1446","Prot1445",-0.309766995477645,0.306077604930352
"1447","Prot1446",-0.379115392273317,0.207289032410516
"1448","Prot1447",-0.137951739985748,0.67422735383525
"1449","Prot1448",-0.0916094827502469,0.755498991710136
"1450","Prot1449",0.319886655721323,0.357840684444252
"1451","Prot1450",0.157956156950597,0.612272771188073
"1452","Prot1451",0.0392039733756313,0.909892360959347
"1453","Prot1452",-0.0877917924480585,0.779106060258365
"1454","Prot1453",-0.111945570912383,0.703880474933948
"1455","Prot1454",-0.418291636818243,0.221998301044916
"1456","Prot1455",-0.747255118528798,0.0175187596956363
"1457","Prot1456",-0.0807463942321291,0.809991523291304
"1458","Prot1457",0.115479760452498,0.69652046047557
"1459","Prot1458",-0.314075484697138,0.31992686288404
"1460","Prot1459",-0.487876188372205,0.146616091550749
"1461","Prot1460",-0.533302064791283,0.111077339374803
"1462","Prot1461",-0.38656040720651,0.247538482807654
"1463","Prot1462",-0.290837696065122,0.415704575635308
"1464","Prot1463",-0.155536889351296,0.61854578844125
"1465","Prot1464",-0.258287056844647,0.455435410753778
"1466","Prot1465",-0.901248696125837,0.00821779732003176
"1467","Prot1466",-0.189418687777831,0.619718784323255
"1468","Prot1467",-0.241604309017013,0.431087723719997
"1469","Prot1468",0.307189512369046,0.354550518382174
"1470","Prot1469",-0.645810812735906,0.0392929747779158
"1471","Prot1470",-0.108025046579044,0.730262358762437
"1472","Prot1471",-0.277076226258618,0.400783222088083
"1473","Prot1472",-0.200438628375725,0.515930218866799
"1474","Prot1473",-0.321415394586722,0.31406466767986
"1475","Prot1474",-0.389565658563988,0.211467220620503
"1476","Prot1475",-0.6366898992265,0.0675744351360094
"1477","Prot1476",-0.401068716995688,0.184285331960927
"1478","Prot1477",-0.352834395597721,0.302711530513095
"1479","Prot1478",-0.441307295715351,0.166961316500948
"1480","Prot1479",-0.406148008502804,0.17466346886417
"1481","Prot1480",-0.0246063871581335,0.93825064278017
"1482","Prot1481",-0.194376729616394,0.508855924944775
"1483","Prot1482",-0.0596880450849469,0.86012799415334
"1484","Prot1483",-0.339542742241605,0.286943307190061
"1485","Prot1484",-0.293637698419683,0.325331584165356
"1486","Prot1485",-0.232227359347245,0.451141328937482
"1487","Prot1486",-0.0886801941139055,0.783973168387283
"1488","Prot1487",-0.345590840861679,0.242243076284925
"1489","Prot1488",-0.398918256258714,0.218043360902038
"1490","Prot1489",-0.0610423976910006,0.84890254425873
"1491","Prot1490",-0.220743697274319,0.486504171172071
"1492","Prot1491",-0.567606898834452,0.0780790489781225
"1493","Prot1492",-0.571867950594768,0.0607218686760988
"1494","Prot1493",-0.220040199942432,0.476156528885795
"1495","Prot1494",-0.457011415514426,0.128097465254531
"1496","Prot1495",-0.0302375552855132,0.926831017603919
"1497","Prot1496",-0.342225972234466,0.292302997731897
"1498","Prot1497",-0.228485077125637,0.454099657124746
"1499","Prot1498",-0.0391727817956422,0.904411188598853
"1500","Prot1499",0.138987990957389,0.682649988994085
"1501","Prot1500",-0.712866612574729,0.0276272797471047
"1502","Prot1501",-0.251763426444253,0.410644623627456
"1503","Prot1502",-0.630278372726352,0.0621241015960364
"1504","Prot1503",0.0837849325723781,0.793864847050325
"1505","Prot1504",-0.119218481323081,0.692082618076906
"1506","Prot1505",-0.41549254408125,0.194087341624727
"1507","Prot1506",-0.0118227980408712,0.967907816083211
"1508","Prot1507",-0.221156281080361,0.494453736255956
"1509","Prot1508",-0.308479607994958,0.349830284055697
"1510","Prot1509",-0.263752242003438,0.402272348887412
"1511","Prot1510",-0.391181717138277,0.237296006318161
"1512","Prot1511",-0.48092101913327,0.14023825278089
"1513","Prot1512",-0.498081572229275,0.112610684561666
"1514","Prot1513",-0.417183116736041,0.223209007856155
"1515","Prot1514",0.10640807625747,0.74556300896831
"1516","Prot1515",-0.333352731424419,0.350412753390935
"1517","Prot1516",-0.447376182263699,0.187955889263377
"1518","Prot1517",-0.137418302747022,0.687595766144275
"1519","Prot1518",0.0777895561711368,0.803759975856274
"1520","Prot1519",0.175445613361081,0.590519931261745
"1521","Prot1520",-0.618061846481446,0.0608670395458702
"1522","Prot1521",0.36171976370262,0.224512504063318
"1523","Prot1522",-0.251752372490163,0.393611569716606
"1524","Prot1523",-0.123828630242805,0.706397936758334
"1525","Prot1524",-0.370527299341916,0.225908731357708
"1526","Prot1525",-0.177709383314753,0.570809804249778
"1527","Prot1526",0.265373015704995,0.467807205418884
"1528","Prot1527",-0.33777918271835,0.338319572888864
"1529","Prot1528",-0.648065328659687,0.0441034158350953
"1530","Prot1529",-0.217673050273287,0.464558963628287
"1531","Prot1530",-0.709256470209951,0.0246666838558337
"1532","Prot1531",-0.464173434166007,0.169089825941269
"1533","Prot1532",0.280958697260679,0.401113588313356
"1534","Prot1533",-0.367027671947177,0.231130588750959
"1535","Prot1534",-0.387618570104838,0.279197755087569
"1536","Prot1535",-0.061131331060146,0.850963206860774
"1537","Prot1536",-0.500344365556074,0.124547937490397
"1538","Prot1537",-0.28965670582209,0.334131747806147
"1539","Prot1538",-0.029943152912999,0.923079355732715
"1540","Prot1539",-0.698272299434606,0.0305934156270086
"1541","Prot1540",-0.23376638009972,0.447702216476352
"1542","Prot1541",0.335205191592536,0.328117974544715
"1543","Prot1542",-0.579179362030573,0.0556419254946684
"1544","Prot1543",0.259958941941239,0.426909842963107
"1545","Prot1544",-0.971755406480248,0.0103591149017331
"1546","Prot1545",-0.165711064663725,0.584910580754246
"1547","Prot1546",-0.303261994986279,0.329439277877322
"1548","Prot1547",-0.117815386280895,0.743883765371307
"1549","Prot1548",-0.27295933629054,0.36566438899245
"1550","Prot1549",-0.248002093584418,0.478905268867435
"1551","Prot1550",0.136187344184222,0.658508871354962
"1552","Prot1551",0.213340773019652,0.48008959658511
"1553","Prot1552",-0.495765806981723,0.190809734266707
"1554","Prot1553",-0.501988493206152,0.0896725687369328
"1555","Prot1554",0.223940874916774,0.503508630642014
"1556","Prot1555",-0.0139017638118872,0.966390559456662
"1557","Prot1556",-0.613334103980545,0.0551064088127674
"1558","Prot1557",-0.0559007262694351,0.858954218925516
"1559","Prot1558",-0.231267703392948,0.467667589300456
"1560","Prot1559",-0.431840386168108,0.169526040213692
"1561","Prot1560",0.0841003873845061,0.785864804647827
"1562","Prot1561",-0.739320356802523,0.0364512740899343
"1563","Prot1562",-0.52364394792308,0.102621327717838
"1564","Prot1563",-0.518804678379752,0.103596790096172
"1565","Prot1564",-0.334916052471897,0.293027976195073
"1566","Prot1565",0.0629515384244215,0.837056963595769
"1567","Prot1566",-0.482247514954345,0.153002474235527
"1568","Prot1567",-0.217955492857044,0.510569812347089
"1569","Prot1568",-0.310126463626563,0.378430753563586
"1570","Prot1569",-0.381888578188736,0.297817573597496
"1571","Prot1570",0.00712191916749561,0.98205289229553
"1572","Prot1571",-0.255803358485906,0.424526140080254
"1573","Prot1572",-0.119303905198478,0.72395790424444
"1574","Prot1573",-0.691643176716635,0.025564517515231
"1575","Prot1574",-0.760456195823558,0.0247890528986998
"1576","Prot1575",-0.235907461142041,0.46910571405654
"1577","Prot1576",0.0994299404398831,0.734474688961998
"1578","Prot1577",0.120579188760136,0.724017674072783
"1579","Prot1578",-0.500417869354315,0.116474351607741
"1580","Prot1579",-0.114426821413815,0.718386392290618
"1581","Prot1580",-0.490544520015128,0.122979523156434
"1582","Prot1581",0.0592729628097111,0.843215738072589
"1583","Prot1582",-0.444139496609061,0.139931806913851
"1584","Prot1583",-0.281568090678469,0.377568739980552
"1585","Prot1584",-0.113764045968967,0.742384097802956
"1586","Prot1585",-0.105885706788282,0.757151413312119
"1587","Prot1586",0.207956870233044,0.535318308891072
"1588","Prot1587",-0.11685859629436,0.719449385222835
"1589","Prot1588",-0.222885259349525,0.486588360964714
"1590","Prot1589",-0.216975851732638,0.519757902858156
"1591","Prot1590",0.0299062773571563,0.924485958108983
"1592","Prot1591",-0.188754461906722,0.582105158125938
"1593","Prot1592",-0.358060839332918,0.290747583302612
"1594","Prot1593",-0.00368537670111024,0.991378319829666
"1595","Prot1594",0.221093811801335,0.46120402058082
"1596","Prot1595",-0.506074606818597,0.107756120840345
"1597","Prot1596",-0.163343810390181,0.625083669546472
"1598","Prot1597",-0.573233287720058,0.0727787614858773
"1599","Prot1598",0.41823374087484,0.18193022143291
"1600","Prot1599",-0.515078490224703,0.0845410594235746
"1601","Prot1600",-0.272743379947137,0.394450416740769
"1602","Prot1601",-0.762383567736972,0.0227736001613689
"1603","Prot1602",-0.380899331481668,0.249250109625976
"1604","Prot1603",-0.754642213484281,0.0271666157396966
"1605","Prot1604",0.0324263950535659,0.921113548937545
